country_short,country,date,days,mobility_index,policy_index,facemask_index,test_rate,testpositivityrate,rank_face_mask,ranking_testrate,ranking_testpositivity
MEX,Mexico,2020-06-05,98,-38.04673,55.15518,60.670052,7.0281649,0.42338407000000,,,
MEX,Mexico,2020-06-06,99,-37.99358,55.24583,60.941311,7.1153431,0.42926109000000,,,
MEX,Mexico,2020-06-07,100,-37.9041,55.3345,61.206001,7.2059379,0.42870781000000,,,
MEX,Mexico,2020-06-08,101,-38.07663,55.42128,61.46434,7.301362,0.42718622000000,,,
MEX,Mexico,2020-06-09,102,-38.21063,55.5062,61.716591,7.4019461,0.42480472000000,,,
MEX,Mexico,2020-06-10,103,-37.97564,55.58934,61.962952,7.506784,0.43214229000000,,,
MEX,Mexico,2020-06-11,104,-37.82946,55.67076,62.203651,7.6138158,0.42949492000000,,,
MEX,Mexico,2020-06-12,105,-37.49458,55.7505,62.438869,7.7201471,0.43485168000000,,,
MEX,Mexico,2020-06-13,106,-36.98582,55.82862,62.668819,7.8225708,0.42789885000000,,,
MEX,Mexico,2020-06-14,107,-36.4547,55.90516,62.893681,7.918169,0.43231738000000,,,
MEX,Mexico,2020-06-15,108,-35.64939,54.4432,63.113609,8.0048571,0.43453443000000,,,
MEX,Mexico,2020-06-16,109,-34.72292,54.38409,63.328789,8.0817461,0.43547845000000,,,
MEX,Mexico,2020-06-17,110,-34.16921,54.45414,63.53936,8.1492672,0.43147746000000,,,
MEX,Mexico,2020-06-18,111,-33.72381,54.52501,63.745491,8.2090387,0.43940213000000,,,
MEX,Mexico,2020-06-19,112,-33.38472,54.59237,63.947319,8.2635174,0.43287584000000,,,
MEX,Mexico,2020-06-20,113,-32.95725,55.5652,64.144974,8.3155203,0.44690365000000,,,
MEX,Mexico,2020-06-21,114,-32.45869,55.63172,64.338577,8.3677483,0.46005112000000,,,
MEX,Mexico,2020-06-22,115,-33.03433,55.43833,64.528297,8.4224272,0.47291973000000,,,
MEX,Mexico,2020-06-23,116,-33.56235,55.89614,64.714211,8.4811649,0.49180752000000,,,
MEX,Mexico,2020-06-24,117,-33.87265,56.07506,64.904984,8.5450039,0.49470046000000,,,
MEX,Mexico,2020-06-25,118,-34.07066,56.13416,65.083557,8.6145992,0.49592194000000,,,
MEX,Mexico,2020-06-26,119,-34.26068,56.19281,65.258682,8.6904516,0.49698216000000,,,
MEX,Mexico,2020-06-27,120,-34.57276,56.24982,65.665863,8.7731447,0.48899126000000,,,
MEX,Mexico,2020-06-28,121,-34.83743,56.30584,65.836014,8.8636379,0.46796945000000,,,
MEX,Mexico,2020-06-29,122,-34.37497,54.98597,66.002953,8.9636431,0.45399386000000,,,
MEX,Mexico,2020-06-30,123,-33.56257,55.40835,66.166786,9.0760889,0.43695626000000,,,
MEX,Mexico,2020-07-01,124,-32.81329,55.46035,66.327606,9.2055178,0.43341246000000,,,
MEX,Mexico,2020-07-02,125,-32.10587,55.02828,66.485489,9.3581877,0.43257353000000,,,
MEX,Mexico,2020-07-03,126,-31.59889,55.07707,66.640511,9.5416317,0.43870881000000,,,
MEX,Mexico,2020-07-04,127,-31.43544,55.1256,66.792763,9.763587,0.45790517000000,,,
MEX,Mexico,2020-07-05,128,-31.37209,55.17333,66.942307,10.03039,0.45621088000000,,,
MEX,Mexico,2020-07-06,129,-31.25006,55.4894,67.089233,10.34514,0.45846441000000,,,
MEX,Mexico,2020-07-07,130,-31.56656,55.40676,67.233597,10.70612,0.45291135000000,,,
MEX,Mexico,2020-07-08,131,-32.01152,55.45275,67.375473,11.10567,0.45031038000000,,,
MEX,Mexico,2020-07-09,132,-32.41063,55.493,67.514923,11.52977,0.43759537000000,,,
MEX,Mexico,2020-07-10,133,-32.55548,55.53256,67.652,11.92333,0.42324859000000,,,
MEX,Mexico,2020-07-11,134,-32.56944,55.57146,67.786781,12.27723,0.40214494000000,,,
MEX,Mexico,2020-07-12,135,-32.52647,55.60972,67.919319,12.58337,0.40624204000000,,,
MEX,Mexico,2020-07-13,136,-32.49989,55.64734,68.049667,12.83608,0.41022921000000,,,
MEX,Mexico,2020-07-14,137,-32.30853,55.73599,68.177887,13.03334,0.40327662000000,,,
MEX,Mexico,2020-07-15,138,-31.59624,55.77744,68.304031,13.17738,0.39185405000000,,,
MEX,Mexico,2020-07-16,139,-30.91207,55.81826,68.428139,13.27499,0.38007492000000,,,
MEX,Mexico,2020-07-17,140,-30.58494,55.85847,68.55027,13.3726,0.37235585000000,,,
MEX,Mexico,2020-07-18,141,-30.21041,55.89809,68.670471,13.47021,0.37222922000000,,,
MEX,Mexico,2020-07-19,142,-29.89347,56.08836,68.78878,13.56782,0.37307784000000,,,
NIC,Nicaragua,2020-02-25,0,0.9714,,,0,,,,
NIC,Nicaragua,2020-02-26,0,1.0286,,,0,,,,
NIC,Nicaragua,2020-02-27,0,0.7429,,,0,,,,
NIC,Nicaragua,2020-02-28,0,0.7143,,,0,,,,
NIC,Nicaragua,2020-02-29,0,1.1714,,,0,,,,
NIC,Nicaragua,2020-03-01,0,1.7714,,,0,,,,
NIC,Nicaragua,2020-03-02,0,2.0571,,,0,,,,
NIC,Nicaragua,2020-03-03,0,2.5143,,,0,,,,
NIC,Nicaragua,2020-03-04,0,2.7714,,,0,,,,
NIC,Nicaragua,2020-03-05,0,3.4,,,0,,,,
NIC,Nicaragua,2020-03-06,0,3.6,,,0,,,,
NIC,Nicaragua,2020-03-07,0,3.4,,,0,,,,
NIC,Nicaragua,2020-03-08,0,3.1143,,,0,,,,
NIC,Nicaragua,2020-03-09,0,2.9143,,,0,,,,
NIC,Nicaragua,2020-03-10,0,2.8857,,,0,,,,
NIC,Nicaragua,2020-03-11,0,2.8,,,0,,,,
NIC,Nicaragua,2020-03-12,0,2.4286,,,0,,,,
NIC,Nicaragua,2020-03-13,0,2.3143,,,0,,,,
NIC,Nicaragua,2020-03-14,0,2.4286,,,0,,,,
NIC,Nicaragua,2020-03-15,0,2.5429,,,0,,,,
NIC,Nicaragua,2020-03-16,0,2.6857,,,0,,,,
NIC,Nicaragua,2020-03-17,0,2.5143,,,0,,,,
NIC,Nicaragua,2020-03-18,0,2.3143,,,0,,,,
NIC,Nicaragua,2020-03-19,1,1.4,13.88888889,,0.009299794,,,,
NIC,Nicaragua,2020-03-20,2,-0.8286,13.88888889,,0.027899383,,,,
NIC,Nicaragua,2020-03-21,3,-4.3714,13.88888889,,0.055798767,,,,
NIC,Nicaragua,2020-03-22,4,-8.8286,13.88888889,,0.092997945,,,,
NIC,Nicaragua,2020-03-23,5,-12.1429,13.88888889,,0.139496917,,,,
NIC,Nicaragua,2020-03-24,6,-15.6,13.88888889,,0.195295684,,,,
NIC,Nicaragua,2020-03-25,7,-18.9714,13.88888889,,0.260394245,0.04416850100000,,,
NIC,Nicaragua,2020-03-26,8,-21.8857,13.88888889,,0.325492807,0.01104212500000,,,
NIC,Nicaragua,2020-03-27,9,-23.8571,13.88888889,,0.390591368,0.01104212500000,,,
NIC,Nicaragua,2020-03-28,10,-24.7429,13.88888889,,0.455689929,0.00662527500000,,,
NIC,Nicaragua,2020-03-29,11,-25,13.88888889,,0.520788491,0.00662527500000,,,
NIC,Nicaragua,2020-03-30,12,-25.3143,13.88888889,,0.585887052,0.00662527500000,,,
NIC,Nicaragua,2020-03-31,13,-25.0857,13.88888889,,0.650985613,0.00917345800000,,,
NIC,Nicaragua,2020-04-01,14,-24.6571,13.88888889,,0.716084175,0.00917345800000,,,
NIC,Nicaragua,2020-04-02,15,-24.0286,13.88888889,,0.781182736,0.00917345800000,,,
NIC,Nicaragua,2020-04-03,16,-23.0857,13.88888889,,0.846281297,0.00917345800000,,,
NIC,Nicaragua,2020-04-04,17,-22.2857,13.88888889,,0.911379858,0.00254818300000,,,
NIC,Nicaragua,2020-04-05,18,-21.7143,13.88888889,,0.97647842,0.00438853700000,,,
NIC,Nicaragua,2020-04-06,19,-22.1429,13.88888889,,1.041576981,0.00438853700000,,,
NIC,Nicaragua,2020-04-07,20,-22.9143,13.88888889,,1.106675542,0.00184035400000,,,
NIC,Nicaragua,2020-04-08,21,-23.6,13.88888889,,1.171774104,0.00184035400000,,,
NIC,Nicaragua,2020-04-09,22,-27.2571,13.88888889,,1.236872665,0.00334609900000,,,
NIC,Nicaragua,2020-04-10,23,-32.7143,13.88888889,,1.301971226,0.00334609900000,,,
NIC,Nicaragua,2020-04-11,24,-36,13.88888889,,1.367069788,0.00472636400000,,,
NIC,Nicaragua,2020-04-12,25,-37.5714,13.88888889,,1.432168349,0.00421106500000,,,
NIC,Nicaragua,2020-04-13,26,-37.9429,13.88888889,,1.49726691,0.00421106500000,,,
NIC,Nicaragua,2020-04-14,27,-37.9429,13.88888889,,1.562365472,0.00421106500000,,,
NIC,Nicaragua,2020-04-15,28,-37.2857,16.66666667,,1.627464033,0.00421106500000,,,
NIC,Nicaragua,2020-04-16,29,-33.4571,16.66666667,,1.692562594,0.00270532100000,,,
NIC,Nicaragua,2020-04-17,30,-28.1429,16.66666667,,1.757661156,0.00270532100000,,,
NIC,Nicaragua,2020-04-18,31,-24.7714,16.66666667,,1.822759717,0.00132505500000,,,
NIC,Nicaragua,2020-04-19,32,-23.0286,16.66666667,,1.887858278,0.00103519900000,,,
NIC,Nicaragua,2020-04-20,33,-21.5143,16.66666667,,1.95295684,0.00103519900000,,,
NIC,Nicaragua,2020-04-21,34,-20.3429,16.66666667,,2.018055401,0.00103519900000,,,
NIC,Nicaragua,2020-04-22,35,-20.1143,16.66666667,,2.083153962,0.00103519900000,,,
NIC,Nicaragua,2020-04-23,36,-20.1143,16.66666667,,2.148252524,0.00195537600000,,,
NIC,Nicaragua,2020-04-24,37,-20.0286,16.66666667,,2.213351085,0.00195537600000,,,
NIC,Nicaragua,2020-04-25,38,-20,16.66666667,,2.278449646,0.00282712300000,,,
NIC,Nicaragua,2020-04-26,39,-20.0857,16.66666667,,2.343548207,0.00264131800000,,,
NIC,Nicaragua,2020-04-27,40,-20.4286,16.66666667,,2.408646769,0.00264131800000,,,
NIC,Nicaragua,2020-04-28,41,-20.4571,16.66666667,,2.47374533,0.00264131800000,,,
NIC,Nicaragua,2020-04-29,42,-20.1429,16.66666667,,2.538843891,0.00264131800000,,,
NIC,Nicaragua,2020-04-30,43,-18.8857,16.66666667,,2.603942453,0.00249152200000,,,
NIC,Nicaragua,2020-05-01,44,-20.8857,16.66666667,,2.669041014,0.00249152200000,,,
NIC,Nicaragua,2020-05-02,45,-20.8,16.66666667,,2.734139575,0.00161977500000,,,
NIC,Nicaragua,2020-05-03,46,-20.6,16.66666667,,2.799238137,0.00149051900000,,,
NIC,Nicaragua,2020-05-04,47,-20.2,16.66666667,,2.864336698,0.00149051900000,,,
NIC,Nicaragua,2020-05-05,48,-20.0286,16.66666667,,2.929435259,0.00218065200000,,,
NIC,Nicaragua,2020-05-06,49,-20,16.66666667,,2.994533821,0.00285670100000,,,
NIC,Nicaragua,2020-05-07,50,-21.1429,11.11111111,,3.059632382,0.00274884700000,,,
NIC,Nicaragua,2020-05-08,51,-19.2286,11.11111111,,3.124730943,0.00339838400000,,,
NIC,Nicaragua,2020-05-09,52,-19.7429,11.11111111,,3.189829505,0.00403543000000,,,
NIC,Nicaragua,2020-05-10,53,-20.6857,11.11111111,,3.254928066,0.00394031700000,,,
NIC,Nicaragua,2020-05-11,54,-21.7143,11.11111111,,3.320026627,0.00455376900000,,,
NIC,Nicaragua,2020-05-12,55,-22.8571,11.11111111,,3.385125189,0.00928431600000,,,
NIC,Nicaragua,2020-05-13,56,-24.2,11.11111111,,3.45022375,0.01393214900000,,,
NIC,Nicaragua,2020-05-14,57,-25.2571,11.11111111,,3.515322311,0.01850010200000,,,
NIC,Nicaragua,2020-05-15,58,-25.7429,11.11111111,,3.580420873,0.02299086500000,,,
NIC,Nicaragua,2020-05-16,59,-26.0857,11.11111111,,3.645519434,0.02740699500000,,,
NIC,Nicaragua,2020-05-17,60,-26.3714,11.11111111,,3.710617995,0.03175092500000,,,
NIC,Nicaragua,2020-05-18,61,-26.8571,11.11111111,,3.775716556,0.03602497200000,,,
NIC,Nicaragua,2020-05-19,62,-27.9143,11.11111111,,3.840815118,0.15295816400000,,,
NIC,Nicaragua,2020-05-20,63,-28.5143,11.11111111,,3.905913679,0.26804603000000,,,
NIC,Nicaragua,2020-05-21,64,-29.1714,11.11111111,,3.97101224,0.27575554000000,,,
NIC,Nicaragua,2020-05-22,65,-30.4,11.11111111,,4.036110802,0.28335615400000,,,
NIC,Nicaragua,2020-05-23,66,-31.4857,11.11111111,,4.101209363,0.29085084700000,,,
NIC,Nicaragua,2020-05-24,67,-32.3143,11.11111111,,4.166307924,0.29824247900000,,,
NIC,Nicaragua,2020-05-25,68,-33.0286,11.11111111,,4.231406486,0.30553379600000,,,
NIC,Nicaragua,2020-05-26,69,-33.1143,11.11111111,,4.296505047,0.41362427700000,,,
NIC,Nicaragua,2020-05-27,70,-34.0286,11.11111111,,4.361603608,0.52036482100000,,,
NIC,Nicaragua,2020-05-28,71,-34.6857,11.11111111,,4.42670217,0.73137779400000,,,
NIC,Nicaragua,2020-05-29,72,-34.6286,11.11111111,,4.491800731,0.93947938600000,,,
NIC,Nicaragua,2020-05-30,73,-33.6571,11.11111111,,4.556899292,1.14474878200000,,,
NIC,Nicaragua,2020-05-31,74,-34.0857,11.11111111,,4.621997854,1.34726198300000,,,
NIC,Nicaragua,2020-06-01,75,-34.1143,11.11111111,,4.687096415,1.54709197400000,,,
NIC,Nicaragua,2020-06-02,76,-34.0857,11.11111111,,4.752194976,1.47312615900000,,,
NIC,Nicaragua,2020-06-03,77,-33.6571,11.11111111,,4.817293538,1.40042021700000,,,
NIC,Nicaragua,2020-06-04,78,-33.8,11.11111111,,4.882392099,1.32893352200000,,,
NIC,Nicaragua,2020-06-05,79,-34.1429,11.11111111,,4.94749066,1.25862733200000,,,
NIC,Nicaragua,2020-06-06,80,-35,11.11111111,,5.012589222,1.18946467800000,,,
NIC,Nicaragua,2020-06-07,81,-34.0571,11.11111111,,5.077687783,1.12141025800000,,,
NIC,Nicaragua,2020-06-08,82,-33.6286,11.11111111,,5.142786344,1.05443034200000,,,
NIC,Nicaragua,2020-06-09,83,-33.4,11.11111111,,5.207884906,1.03604488800000,,,
NIC,Nicaragua,2020-06-10,84,-33,11.11111111,,5.272983467,1.01804765800000,,,
NIC,Nicaragua,2020-06-11,85,-32.3429,11.11111111,,5.338082028,1.00042522500000,,,
NIC,Nicaragua,2020-06-12,86,-31.8857,11.11111111,,5.403180589,0.98316479400000,,,
NIC,Nicaragua,2020-06-13,87,-31.4857,11.11111111,,5.468279151,0.96625416000000,,,
NIC,Nicaragua,2020-06-14,88,-31.1143,11.11111111,,5.533377712,0.94968167700000,,,
NIC,Nicaragua,2020-06-15,89,-30.6,11.11111111,,5.598476273,0.93343622700000,,,
NIC,Nicaragua,2020-06-16,90,-29.7143,11.11111111,,5.663574835,0.92748057400000,,,
NIC,Nicaragua,2020-06-17,91,-29.1429,11.11111111,,5.728673396,0.92171682800000,,,
NIC,Nicaragua,2020-06-18,92,-28.7714,11.11111111,,5.793771957,0.91613787200000,,,
NIC,Nicaragua,2020-06-19,93,-28.3143,11.11111111,,5.858870519,0.91073692200000,,,
NIC,Nicaragua,2020-06-20,94,-27.9143,11.11111111,,5.92396908,0.90550750800000,,,
NIC,Nicaragua,2020-06-21,95,-28.3143,11.11111111,,5.989067641,0.90044345200000,,,
NIC,Nicaragua,2020-06-22,96,-28.2571,11.11111111,,6.054166203,0.89553885600000,,,
NIC,Nicaragua,2020-06-23,97,-27.9143,11.11111111,,6.119264764,0.88190505700000,,,
NIC,Nicaragua,2020-06-24,98,-28.3429,11.11111111,,6.184363325,0.86851409600000,,,
NIC,Nicaragua,2020-06-25,99,-28.2,11.11111111,,6.249461887,0.85535883700000,,,
NIC,Nicaragua,2020-06-26,100,-28.2286,11.11111111,,6.314560448,0.84243242600000,,,
NIC,Nicaragua,2020-06-27,101,-28.6286,11.11111111,,6.379659009,0.82972828300000,,,
NIC,Nicaragua,2020-06-28,102,-28.5143,11.11111111,,6.444757571,0.81724008400000,,,
NIC,Nicaragua,2020-06-29,103,-28.8571,11.11111111,,6.509856132,0.80496175000000,,,
NIC,Nicaragua,2020-06-30,104,-28.8571,11.11111111,,6.574954693,0.79762259000000,,,
NIC,Nicaragua,2020-07-01,105,-28.0571,11.11111111,,6.640053255,0.79043394100000,,,
NIC,Nicaragua,2020-07-02,106,-27.5143,11.11111111,,6.705151816,0.78339135000000,,,
NIC,Nicaragua,2020-07-03,107,-26.9714,11.11111111,,6.770250377,0.77649053800000,,,
NIC,Nicaragua,2020-07-04,108,-26.0571,11.11111111,,6.835348938,0.76972738800000,,,
NIC,Nicaragua,2020-07-05,109,-24.9714,11.11111111,,6.9004475,0.76309794200000,,,
NIC,Nicaragua,2020-07-06,110,-24.2286,11.11111111,,6.965546061,0.75659838900000,,,
NIC,Nicaragua,2020-07-07,111,-24.2571,11.11111111,,7.030644622,0.74302242900000,,,
NIC,Nicaragua,2020-07-08,112,-24.3714,11.11111111,,7.095743184,0.72963385200000,,,
NIC,Nicaragua,2020-07-09,113,-24.6857,11.11111111,,7.160841745,0.71642810400000,,,
NIC,Nicaragua,2020-07-10,114,-25.0571,11.11111111,,7.225940306,0.70340078600000,,,
NIC,Nicaragua,2020-07-11,115,-24.9429,11.11111111,,7.291038868,0.69054764600000,,,
NIC,Nicaragua,2020-07-12,116,-24.9714,11.11111111,,7.356137429,0.67786457200000,,,
NIC,Nicaragua,2020-07-13,117,-25.1429,11.11111111,,7.42123599,0.66534758900000,,,
NIC,Nicaragua,2020-07-14,118,-25.2,11.11111111,,7.486334552,0.65955844000000,,,
NIC,Nicaragua,2020-07-15,119,-24.3714,11.11111111,,7.551433113,0.65386919400000,,,
NIC,Nicaragua,2020-07-16,120,-23.0286,11.11111111,,7.616531674,0.64827728600000,,,
NIC,Nicaragua,2020-07-17,121,-21.6571,11.11111111,,7.681630236,0.64278023800000,,,
NIC,Nicaragua,2020-07-18,122,-20.8,11.11111111,,7.746728797,0.63737565700000,,,
NIC,Nicaragua,2020-07-19,123,-20.7143,11.11111111,,7.811827358,0.63206122800000,,,
PAN,Panama,2020-02-25,0,-4.0857,,,0,,,,
PAN,Panama,2020-02-26,0,-6.8571,,,0,,,,
PAN,Panama,2020-02-27,0,-7.6286,,,0,,,,
PAN,Panama,2020-02-28,0,-8.2571,,,0,,,,
PAN,Panama,2020-02-29,0,-6.9714,,,0,,,,
PAN,Panama,2020-03-01,0,-5.9714,,,0,,,,
PAN,Panama,2020-03-02,0,-3.2571,,,0,,,,
PAN,Panama,2020-03-03,0,1,,,0,,,,
PAN,Panama,2020-03-04,0,3.8,,,0,,,,
PAN,Panama,2020-03-05,0,4.2571,,,0,,,,
PAN,Panama,2020-03-06,0,4.2286,,,0,,,,
PAN,Panama,2020-03-07,0,3.3429,,,0,,,,
PAN,Panama,2020-03-08,0,2.2571,,,0,,,,
PAN,Panama,2020-03-09,0,1.7143,,,0.304640838,,,,
PAN,Panama,2020-03-10,1,1.3714,13.88888889,,0.637152893,,,,
PAN,Panama,2020-03-11,2,0.1143,13.88888889,,1.005179278,,,,
PAN,Panama,2020-03-12,3,-1.6857,20.30389188,,1.416905405,,,,
PAN,Panama,2020-03-13,4,-3.4,37.02340868,,1.880950451,,,,
PAN,Panama,2020-03-14,5,-5.6286,40.34882056,,2.406279584,,,,
PAN,Panama,2020-03-15,6,-9.2857,42.2659272,,3.002154598,0.04383292500000,,,
PAN,Panama,2020-03-16,7,-12.5429,44.9195354,,3.373382343,0.05223072500000,,,
PAN,Panama,2020-03-17,8,-17.1429,47.56882777,,3.805969824,0.05946306100000,,,
PAN,Panama,2020-03-18,9,-21.4857,48.96528001,,4.300390395,0.05978988400000,,,
PAN,Panama,2020-03-19,10,-25.9143,49.97823341,,4.853989844,0.06761292900000,,,
PAN,Panama,2020-03-20,11,-30.3143,55.77929331,,5.459344358,0.06368881900000,,,
PAN,Panama,2020-03-21,12,-35.5714,56.65040279,,6.102888583,0.08107852400000,,,
PAN,Panama,2020-03-22,13,-40,57.36342204,,6.764521407,0.11802466000000,,,
PAN,Panama,2020-03-23,14,-44.6,60.92849701,,7.418860108,0.10962686000000,,,
PAN,Panama,2020-03-24,15,-48.9429,62.5215543,,8.038372266,0.11190328500000,,,
PAN,Panama,2020-03-25,16,-53.8286,63.71027941,,8.597883261,0.13517774600000,,,
PAN,Panama,2020-03-26,17,-58.0286,64.66672136,,9.079332599,0.16150450700000,,,
PAN,Panama,2020-03-27,18,-62.2286,65.46498769,,9.475566601,0.18655551700000,,,
PAN,Panama,2020-03-28,19,-65.0286,66.14660584,,9.792267397,0.19672168200000,,,
PAN,Panama,2020-03-29,20,-67.3143,66.73806765,,10.04752052,0.19017542400000,,,
PAN,Panama,2020-03-30,21,-69.6,67.25762702,,10.26887318,0.21700171900000,,,
PAN,Panama,2020-03-31,22,-70.7429,67.71851995,,10.48828928,0.26268607400000,,,
PAN,Panama,2020-04-01,23,-71.4286,71.18891089,,10.73610296,0.23008845400000,,,
PAN,Panama,2020-04-02,24,-71.4571,71.58781767,,11.03553381,0.22932979000000,,,
PAN,Panama,2020-04-03,25,-72.0857,74.17156114,,11.39909515,0.23274953200000,,,
PAN,Panama,2020-04-04,26,-72.2,75.36033328,,11.82749597,0.24602047400000,,,
PAN,Panama,2020-04-05,27,-74.4857,76.28373962,,12.31086241,0.24039396000000,,,
PAN,Panama,2020-04-06,28,-74.9714,77.05655817,,12.83167807,0.25624720400000,,,
PAN,Panama,2020-04-07,29,-74.8857,77.72597958,,13.36866516,0.22437420600000,,,
PAN,Panama,2020-04-08,30,-74.4571,78.31770797,,13.90077487,0.25638076100000,,,
PAN,Panama,2020-04-09,31,-74,78.84792594,,14.41045527,0.27804026800000,,,
PAN,Panama,2020-04-10,32,-75,79.32776519,,14.8855818,0.28316356700000,,,
PAN,Panama,2020-04-11,33,-77.6857,79.76535096,,15.31985683,0.27894873800000,,,
PAN,Panama,2020-04-12,34,-77.7714,80.16686933,,15.71197521,0.30011116100000,,,
PAN,Panama,2020-04-13,35,-77.6,80.53717977,,16.06414077,0.28981522100000,,,
PAN,Panama,2020-04-14,36,-77.3429,80.88019262,,16.38055926,0.27893054200000,,,
PAN,Panama,2020-04-15,37,-77.0286,81.19911491,,16.66639325,0.26631703500000,,,
PAN,Panama,2020-04-16,38,-76.6571,81.49661774,,16.92745396,0.24108183800000,,,
PAN,Panama,2020-04-17,39,-74.6571,81.77495431,,17.17060929,0.24430562200000,,,
PAN,Panama,2020-04-18,40,-74.4857,84.8138236,,17.40454371,0.23512580500000,,,
PAN,Panama,2020-04-19,41,-74.4571,85.0593232,,17.64026489,0.19498975800000,,,
PAN,Panama,2020-04-20,42,-74,85.29066469,,17.89079831,0.19690760500000,,,
PAN,Panama,2020-04-21,43,-73.6857,85.50910027,,18.16987314,0.21606257100000,,,
PAN,Panama,2020-04-22,44,-73.7143,85.71573027,,18.4898722,0.22412830400000,,,
PAN,Panama,2020-04-23,45,-73.8857,85.91152684,,18.85964423,0.24739418200000,,,
PAN,Panama,2020-04-24,46,-74,86.09735314,,19.28281003,0.22557799200000,,,
PAN,Panama,2020-04-25,47,-73.9143,86.27397896,,19.75701548,0.22099311600000,,,
PAN,Panama,2020-04-26,48,-73.8286,86.4420936,,20.27431024,0.24592473200000,,,
PAN,Panama,2020-04-27,49,-73.6571,86.6023166,,20.82255878,0.24713389400000,,,
PAN,Panama,2020-04-28,50,-73.4286,86.75520669,,21.38750114,0.21412103200000,,,
PAN,Panama,2020-04-29,51,-72.8571,86.90126936,,21.95484253,0.23669263500000,,,
PAN,Panama,2020-04-30,52,-72.0286,87.04096328,,22.5116864,0.20131733600000,,,
PAN,Panama,2020-05-01,53,-73.0857,87.17470579,,23.0469002,0.19929515300000,,,
PAN,Panama,2020-05-02,54,-73,87.30287756,,23.55053906,0.21750270900000,,,
PAN,Panama,2020-05-03,55,-72.9143,87.42582668,,24.01295978,0.18121500500000,,,
PAN,Panama,2020-05-04,56,-72.5714,87.54387216,,24.42437222,0.15962819000000,,,
PAN,Panama,2020-05-05,57,-72.4286,87.65730697,,24.77522032,0.20184621300000,,,
PAN,Panama,2020-05-06,58,-72.2857,87.76640072,,25.05723234,0.17871735300000,,,
PAN,Panama,2020-05-07,59,-72.5714,87.871402,,25.26463116,0.17531339800000,,,
PAN,Panama,2020-05-08,60,-70.7429,87.97254041,,25.39502065,0.17622495300000,,,
PAN,Panama,2020-05-09,61,-70.5143,88.07002841,,25.44969711,0.15480708400000,,,
PAN,Panama,2020-05-10,62,-70.4,88.16406288,,25.43335339,0.17669388400000,,,
PAN,Panama,2020-05-11,63,-70.0286,88.25482659,,25.35330632,0.18512404300000,,,
PAN,Panama,2020-05-12,64,-69.6,88.34248943,,25.2185957,0.16536128000000,,,
PAN,Panama,2020-05-13,65,-69.3143,84.8280116,,25.03952713,0.16035465500000,,,
PAN,Panama,2020-05-14,66,-68.9143,84.90716466,,24.82819295,0.16653301700000,,,
PAN,Panama,2020-05-15,67,-68.5714,84.98374487,,24.6000011,0.16107553100000,,,
PAN,Panama,2020-05-16,68,-65.6571,85.05787701,,24.37546702,0.15858778400000,,,
PAN,Panama,2020-05-17,69,-65.4857,85.12967784,,24.18103693,0.15858737000000,,,
PAN,Panama,2020-05-18,70,-65.1714,85.19925672,,24.04789089,0.15282187100000,,,
PAN,Panama,2020-05-19,71,-65.1143,85.26671619,,24.00844937,0.14954083700000,,,
PAN,Panama,2020-05-20,72,-64.4286,85.33215254,,24.09117883,0.14225762400000,,,
PAN,Panama,2020-05-21,73,-64,85.39565623,,24.31491694,0.13627739100000,,,
PAN,Panama,2020-05-22,74,-63.9143,85.45731235,,24.68415167,0.13436765900000,,,
PAN,Panama,2020-05-23,75,-63.4,85.51720104,,25.186598,0.14678268700000,,,
PAN,Panama,2020-05-24,76,-63.2857,85.57539782,,25.79397925,0.16616117500000,,,
PAN,Panama,2020-05-25,77,-62.8571,85.63197392,,26.46623235,0.17926568600000,,,
PAN,Panama,2020-05-26,78,-62.5429,85.68699663,,27.1584586,0.19003310400000,,,
PAN,Panama,2020-05-27,79,-62.7429,85.74052948,,27.82918617,0.20683106200000,,,
PAN,Panama,2020-05-28,80,-62.8857,85.79263261,,28.4481117,0.23339633500000,,,
PAN,Panama,2020-05-29,81,-62.5714,85.84336291,,29.00167268,0.25817354500000,,,
