state_code,state_same,state_short,date,days,daily_dases,total_cases,deaths_daily,deaths_dotal,dchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,ranking_mobility_daily,ranking_mobility_accumulated,ranking_policy_daily,ranking_policy_accumulated
17,Morelos,Mor,2020-05-12,75,54,874,26,125,1,56,0.5,50,1,56,0.5,42,1,72,0.5,33,0.1395349,0,1,32,0.5,63,0.75,50,-45.2,55.0929,10,28,8,6
18,Nayarit,Nay,2020-05-12,75,9,247,2,25,1,51,0.5,50,1,58,0.5,57,1,67,0.5,57,0.5,57,0,0,0.3,67,0.75,50,-47.05714,51.68278,9,9,13,5
19,Nuevo Le�n,NL,2020-05-12,75,23,687,3,36,1,51,0.5,49,1,50,0.5,66,1,76,0.5,45,0.5,54,1,38,0.5,57,0.75,60,-44.11428,60.44225,12,10,2,1
20,Oaxaca,Oax,2020-05-12,75,13,271,6,51,1,51,0.5,50,1,61,0.5,43,1,49,0.5,40,0.5,63,1,26,0.5,52,0.75,50,-43.51429,56.83704,15,15,6,8
21,Puebla,Pue,2020-05-12,75,52,1172,14,160,1,51,0.5,44,1,50,0.5,22,1,57,0.5,20,0.1395349,0,1,29,0.5,51,0.75,50,-40.8,50.37902,23,26,15,24
22,Quer�taro,Qro,2020-05-12,75,21,273,1,26,1,58,0.5,50,1,60,0.5,26,1,64,0,0,0.1395349,0,0.5,26,0.3,62,0.75,50,-43.94286,45.4952,13,23,27,11
23,Quintana Roo,QRoo,2020-05-12,75,26,1144,19,211,1,51,0.5,50,1,43,0.5,40,1,37,0.5,50,0.1395349,0,1,30,0.5,76,0.75,50,-67.94286,51.79565,1,1,12,22
24,San Luis Potos�,SLP,2020-05-12,75,30,308,2,14,1,51,0.5,51,0.5,58,0.5,29,1,51,0,0,0.1395349,0,1,22,0.5,51,0.75,58,-42.48571,43.96408,18,20,31,31
25,Sinaloa,Sin,2020-05-12,75,63,1579,14,230,1,54,0.5,50,0.5,54,0.5,50,1,54,0.5,39,0.1395349,0,0.5,21,0.5,51,0.75,54,-49.8,45.81214,7,6,25,27
26,Sonora,Son,2020-05-12,75,26,567,1,29,1,57,0.5,50,1,57,0.5,46,1,57,0.5,53,0.5,9,0.5,39,1,51,1,57,-41.77143,59.12755,21,11,3,3
27,Tabasco,Tab,2020-05-12,75,118,1876,10,242,1,51,0.5,50,0.5,60,0.5,48,0.5,60,0.5,54,0.1395349,0,1,23,0.5,51,0.75,60,-61.88572,45.58179,2,7,26,20
28,Tamaulipas,Tamps,2020-05-12,75,32,788,2,48,1,57,0.5,50,1,60,0.5,48,1,57,0.5,56,0.1395349,0,1,29,0.3,51,1,60,-38.65714,56.04683,27,22,7,4
29,Tlaxcala,Tlax,2020-05-12,75,12,398,10,68,1,58,0.5,50,1,46,0.5,24,1,58,0.5,6,0.1395349,0,1,20,0.3,51,1,46,-35.25714,48.88911,30,32,19,25
30,Veracruz,Ver,2020-05-12,75,145,1497,20,143,1,57,0.5,50,0.5,60,0.5,43,1,58,0.5,42,0.1395349,0,0.5,37,0.3,51,0.5,60,-40.91429,43.76106,22,30,32,18
31,Yucat�n,Yuc,2020-05-12,75,35,883,3,54,1,57,0.5,50,1,47,0.5,53,1,57,0.5,57,0.5,60,1,19,0.5,51,0.75,51,-60.82857,56.93267,3,2,5,7
32,Zacatecas,Zac,2020-05-12,75,3,160,1,20,1,50,0.5,50,0.5,52,0.5,22,1,59,0.5,10,0.1395349,0,1,18,0.5,51,0.75,52,-44.31429,44.78347,11,8,28,32
0,Nacional,Nacional,2020-05-13,76,1862,40186,306,4220,,,,,,,,,,,,,,,,,,,,,-43.9041,51.47198,,,,
1,Aguascalientes,Ags,2020-05-13,76,16,398,1,15,1,55,0.5,51,1,62,0.5,47,1,52,0,0,0.1395349,0,1,36,0.3,52,0.75,45,-41.51429,48.65471,21,14,21,16
2,Baja California,BC,2020-05-13,76,188,2764,21,464,1,55,0.5,51,1,59,0,0,1,52,0.5,48,0.1395349,0,0.5,27,0.3,49,0.75,45,-39.74286,44.52724,25,13,30,26
3,Baja California Sur,BCS,2020-05-13,76,8,409,0,24,1,55,0.5,51,1,57,0,0,1,52,0.5,43,0.5,61,1,12,0.3,52,0.75,45,-57.4,49.18647,5,3,19,18
4,Campeche,Camp,2020-05-13,76,15,226,1,32,1,55,0.5,45,1,63,0,0,0.5,52,0.5,58,0.5,56,1,24,0.5,51,0.75,45,-49.85714,48.78964,6,5,20,17
5,Coahuila,Coah,2020-05-13,76,32,616,0,53,1,55,0.5,51,1,56,0,0,1,50,0.5,34,0.1395349,0,1,19,0.5,51,0.75,46,-40.22857,47.26302,24,17,25,29
6,Colima,Col,2020-05-13,76,0,46,0,7,1,58,0.5,58,1,58,0.5,55,1,58,0.5,41,0.1395349,0,0.5,24,0.3,53,0.75,45,-35.17143,49.26464,30,21,17,9
7,Chiapas,Chis,2020-05-13,76,17,450,6,31,1,55,0.5,51,1,60,0.5,40,1,55,0,0,0.1395349,0,0.3,20,0.5,49,0.75,45,-42.48571,44.65448,18,18,29,30
8,Chihuahua,Chih,2020-05-13,76,38,768,5,151,1,52,0.5,51,1,50,0.5,25,1,39,0.5,28,0.5,55,1,30,0.5,52,0.75,51,-42.51429,53.35224,17,19,9,28
9,Ciudad de Mexico,CDMX,2020-05-13,76,417,10946,120,1057,1,55,0.5,45,1,58,0.5,40,1,52,0,0,0.1395349,0,1,35,0.3,52,0.75,60,-57.65714,48.60229,4,4,23,15
10,Durango,Dgo,2020-05-13,76,4,127,1,14,1,52,0.5,51,1,42,0.5,49,1,57,0.5,50,0.5,50,1,28,1,54,0.75,42,-38.62857,59.48454,26,25,3,11
11,Guanajuato,Gto,2020-05-13,76,36,580,2,57,1,58,0.5,51,1,58,0.5,42,1,58,0.5,34,0.1395349,0,0.5,31,0.5,46,0.75,58,-37.94286,50.66774,29,24,14,13
12,Guerrero,Gro,2020-05-13,76,52,670,5,81,1,52,0.5,51,1,51,0.5,14,1,52,0.5,41,0.5,43,0.5,27,0.5,54,0.75,51,-48.08571,50.46775,8,12,16,23
13,Hidalgo,Hgo,2020-05-13,76,34,637,10,112,1,52,0.5,51,1,51,0.5,54,1,54,0.5,42,0.1395349,0,0.5,20,0.3,58,0.75,51,-43.74286,47.93546,14,27,24,21
14,Jalisco,Jal,2020-05-13,76,29,699,4,59,1,58,0.5,58,1,62,0.5,58,1,58,0.5,58,0.5,58,1,27,1,55,0.75,62,-38.17143,64.21898,28,16,1,2
15,Estado de Mexico,Edomex,2020-05-13,76,273,6813,27,405,1,52,0.5,51,1,59,0.5,36,1,58,0.5,37,0.1395349,0,1,36,0.3,52,0.75,59,-42.6,52.47236,16,29,10,10
16,Michoac�n,Mich,2020-05-13,76,68,678,4,77,1,51,0.5,51,1,59,0.5,30,1,59,0.5,25,0.1395349,0,1,28,0.5,59,0.75,51,-32.57143,52.1953,32,32,11,14
17,Morelos,Mor,2020-05-13,76,41,915,9,134,1,57,0.5,51,1,57,0.5,43,1,73,0.5,34,0.1395349,0,1,33,0.5,64,0.75,51,-45.14286,55.28138,10,28,8,6
18,Nayarit,Nay,2020-05-13,76,5,252,1,26,1,52,0.5,51,1,59,0.5,58,1,68,0.5,58,0.5,58,0,0,0.3,68,0.75,51,-47.02857,51.80618,9,9,13,5
19,Nuevo Le�n,NL,2020-05-13,76,30,717,3,39,1,52,0.5,50,1,51,0.5,67,1,77,0.5,46,0.5,55,1,39,0.5,58,0.75,61,-43.94286,60.61718,13,10,2,1
20,Oaxaca,Oax,2020-05-13,76,20,291,3,54,1,52,0.5,51,1,62,0.5,44,1,50,0.5,41,0.5,64,1,27,0.5,53,0.75,51,-43.4,57.07613,15,15,6,8
21,Puebla,Pue,2020-05-13,76,41,1213,5,165,1,52,0.5,45,1,51,0.5,23,1,58,0.5,21,0.1395349,0,1,30,0.5,52,0.75,51,-40.71429,50.656,23,26,15,24
22,Quer�taro,Qro,2020-05-13,76,42,315,1,27,1,59,0.5,51,1,61,0.5,27,1,65,0,0,0.1395349,0,1,27,0.3,63,0.75,51,-43.97143,48.61085,12,23,22,12
23,Quintana Roo,QRoo,2020-05-13,76,33,1177,11,222,1,52,0.5,51,1,44,0.5,41,1,38,0.5,51,0.1395349,0,1,31,0.5,77,0.75,51,-68,52.0379,1,1,12,22
24,San Luis Potos�,SLP,2020-05-13,76,30,338,3,17,1,52,0.5,52,0.5,59,0.5,30,1,52,0,0,0.1395349,0,1,23,0.5,52,0.75,59,-42.25714,44.18159,19,20,31,31
25,Sinaloa,Sin,2020-05-13,76,41,1620,18,248,1,55,0.5,51,0.5,55,0.5,51,1,55,0.5,40,0.1395349,0,0.5,22,0.5,52,0.75,55,-49.77143,45.9912,7,7,26,27
26,Sonora,Son,2020-05-13,76,75,642,1,30,1,58,0.5,51,1,58,0.5,47,1,58,0.5,54,0.5,10,0.5,40,1,52,1,58,-41.82857,59.34959,20,11,4,3
27,Tabasco,Tab,2020-05-13,76,100,1976,11,253,1,52,0.5,51,0.5,61,0.5,49,0.5,61,0.5,55,0.1395349,0,1,24,0.5,52,0.75,61,-61.57143,45.76928,2,6,27,20
28,Tamaulipas,Tamps,2020-05-13,76,11,799,2,50,1,58,0.5,51,1,61,0.5,49,1,58,0.5,57,0.1395349,0,1,30,0.3,52,1,61,-38.25714,56.22614,27,22,7,4
29,Tlaxcala,Tlax,2020-05-13,76,40,438,7,75,1,59,0.5,51,1,47,0.5,25,1,59,0.5,7,0.1395349,0,1,21,0.3,52,1,47,-35.02857,49.2459,31,31,18,25
30,Veracruz,Ver,2020-05-13,76,77,1574,23,166,1,58,0.5,51,0.5,61,0.5,44,1,59,0.5,43,0.1395349,0,0.5,38,0.3,52,0.5,61,-40.8,43.89621,22,30,32,19
31,Yucat�n,Yuc,2020-05-13,76,41,924,0,54,1,58,0.5,51,1,48,0.5,54,1,58,0.5,58,0.5,61,1,20,0.5,52,0.75,52,-60.65714,57.17903,3,2,5,7
32,Zacatecas,Zac,2020-05-13,76,8,168,1,21,1,51,0.5,51,0.5,53,0.5,23,1,60,0.5,11,0.1395349,0,1,19,0.5,52,0.75,53,-44.42857,45.10437,11,8,28,32
0,Nacional,Nacional,2020-05-14,77,2409,42595,257,4477,,,,,,,,,,,,,,,,,,,,,-43.60797,51.67781,,,,
1,Aguascalientes,Ags,2020-05-14,77,9,407,1,16,1,56,0.5,52,1,63,0.5,48,1,53,0,0,0.1395349,0,1,37,0.3,53,0.75,46,-40.97143,48.82817,21,14,21,16
2,Baja California,BC,2020-05-14,77,92,2856,31,495,1,56,0.5,52,1,60,0,0,1,53,0.5,49,0.1395349,0,0.5,28,0.3,50,0.75,46,-39.68571,44.68958,25,13,30,26
3,Baja California Sur,BCS,2020-05-14,77,11,420,1,25,1,56,0.5,52,1,58,0,0,1,53,0.5,44,0.5,62,1,13,0.3,53,0.75,46,-57.2,49.46665,5,3,18,18
4,Campeche,Camp,2020-05-14,77,27,253,1,33,1,56,0.5,46,1,64,0,0,0.5,53,0.5,59,0.5,57,1,25,0.5,52,0.75,46,-49.37143,48.9986,7,5,20,17
5,Coahuila,Coah,2020-05-14,77,9,625,1,54,1,56,0.5,52,1,57,0,0,1,51,0.5,35,0.1395349,0,1,20,0.5,52,0.75,47,-39.82857,47.50762,24,17,25,29
6,Colima,Col,2020-05-14,77,8,54,0,7,1,59,0.5,59,1,59,0.5,56,1,59,0.5,42,0.1395349,0,0.5,25,0.3,54,0.75,46,-35.31429,49.43219,30,21,19,9
7,Chiapas,Chis,2020-05-14,77,52,502,4,35,1,56,0.5,52,1,61,0.5,41,1,56,0,0,0.1395349,0,0.3,21,0.5,50,0.75,46,-41.97143,44.81671,18,18,29,30
8,Chihuahua,Chih,2020-05-14,77,31,799,10,161,1,53,0.5,52,1,51,0.5,26,1,40,0.5,29,0.5,56,1,31,0.5,53,0.75,52,-42.42857,53.64758,16,19,9,28
9,Ciudad de Mexico,CDMX,2020-05-14,77,718,11664,66,1123,1,56,0.5,46,1,59,0.5,41,1,53,0,0,0.1395349,0,1,36,0.3,53,0.75,61,-57.4,48.77738,4,4,23,15
10,Durango,Dgo,2020-05-14,77,17,144,0,14,1,53,0.5,52,1,43,0.5,50,1,58,0.5,51,0.5,51,1,29,1,55,0.75,43,-38.22857,59.75238,26,25,3,11
11,Guanajuato,Gto,2020-05-14,77,39,619,4,61,1,59,0.5,52,1,59,0.5,43,1,59,0.5,35,0.1395349,0,0.5,32,0.5,47,0.75,59,-37.51429,50.84248,29,24,15,13
12,Guerrero,Gro,2020-05-14,77,26,696,1,82,1,53,0.5,52,1,52,0.5,15,1,53,0.5,42,0.5,44,0.5,28,0.5,55,0.75,52,-47.62857,50.73385,8,12,16,23
13,Hidalgo,Hgo,2020-05-14,77,43,680,13,125,1,53,0.5,52,1,52,0.5,55,1,55,0.5,43,0.1395349,0,0.5,21,0.3,59,0.75,52,-43.42857,48.12601,14,27,24,21
14,Jalisco,Jal,2020-05-14,77,48,747,5,64,1,59,0.5,59,1,63,0.5,59,1,59,0.5,59,0.5,59,1,28,1,56,0.75,63,-37.85714,64.41438,28,16,1,2
15,Estado de Mexico,Edomex,2020-05-14,77,442,7255,28,433,1,53,0.5,52,1,60,0.5,37,1,59,0.5,38,0.1395349,0,1,37,0.3,53,0.75,60,-42.25714,52.66518,17,29,10,10
16,Michoac�n,Mich,2020-05-14,77,40,718,2,79,1,52,0.5,52,1,60,0.5,31,1,60,0.5,26,0.1395349,0,1,29,0.5,60,0.75,52,-32.22857,52.434,32,32,12,14
17,Morelos,Mor,2020-05-14,77,64,979,5,139,1,58,0.5,52,1,58,0.5,44,1,74,0.5,35,0.1395349,0,1,34,0.5,65,0.75,52,-44.94286,55.46402,10,28,8,6
18,Nayarit,Nay,2020-05-14,77,23,275,0,26,1,53,0.5,52,1,60,0.5,59,1,69,0.5,59,0.5,59,0.5,1,0.3,69,0.75,52,-46.94286,52.49228,9,8,11,5
19,Nuevo Le�n,NL,2020-05-14,77,38,755,3,42,1,53,0.5,51,1,52,0.5,68,1,78,0.5,47,0.5,56,1,40,0.5,59,0.75,62,-43.74286,60.78701,12,10,2,1
20,Oaxaca,Oax,2020-05-14,77,35,326,4,58,1,53,0.5,52,1,63,0.5,45,1,51,0.5,42,0.5,65,1,28,0.5,54,0.75,52,-43.11428,57.30769,15,15,6,8
21,Puebla,Pue,2020-05-14,77,59,1272,2,167,1,53,0.5,46,1,52,0.5,24,1,59,0.5,22,0.1395349,0,1,31,0.5,53,0.75,52,-40.4,50.92344,23,26,14,24
22,Quer�taro,Qro,2020-05-14,77,26,341,3,30,1,60,0.5,52,1,62,0.5,28,1,66,0,0,0.1395349,0,1,28,0.3,64,0.75,52,-43.57143,48.79564,13,23,22,12
23,Quintana Roo,QRoo,2020-05-14,77,50,1227,7,229,1,53,0.5,52,1,45,0.5,42,1,39,0.5,52,0.1395349,0,1,32,0.5,78,0.75,52,-67.68571,52.27253,1,1,13,20
24,San Luis Potos�,SLP,2020-05-14,77,25,363,2,19,1,53,0.5,53,0.5,60,0.5,31,1,53,0,0,0.1395349,0,1,24,0.5,53,0.75,60,-41.88572,44.39166,19,20,31,31
25,Sinaloa,Sin,2020-05-14,77,96,1716,5,253,1,56,0.5,52,0.5,56,0.5,52,1,56,0.5,41,0.1395349,0,0.5,23,0.5,53,0.75,56,-49.54286,46.16453,6,7,26,27
26,Sonora,Son,2020-05-14,77,45,687,1,31,1,59,0.5,52,1,59,0.5,48,1,59,0.5,55,0.5,11,0.5,41,1,53,1,59,-41.74286,59.56543,20,11,4,3
27,Tabasco,Tab,2020-05-14,77,90,2066,10,263,1,53,0.5,52,0.5,62,0.5,50,0.5,62,0.5,56,0.1395349,0,1,25,0.5,53,0.75,62,-61.31429,45.95055,2,6,27,22
28,Tamaulipas,Tamps,2020-05-14,77,65,864,2,52,1,59,0.5,52,1,62,0.5,50,1,59,0.5,58,0.1395349,0,1,31,0.3,53,1,62,-38.05714,56.39994,27,22,7,4
29,Tlaxcala,Tlax,2020-05-14,77,37,475,7,82,1,60,0.5,52,1,48,0.5,26,1,60,0.5,8,0.1395349,0,1,22,0.3,53,1,48,-34.37143,49.58475,31,31,17,25
30,Veracruz,Ver,2020-05-14,77,92,1666,29,195,1,59,0.5,52,0.5,62,0.5,45,1,60,0.5,44,0.1395349,0,0.5,39,0.3,53,0.5,62,-40.6,44.02738,22,30,32,19
31,Yucat�n,Yuc,2020-05-14,77,48,972,8,62,1,59,0.5,52,1,49,0.5,55,1,59,0.5,59,0.5,62,1,21,0.5,53,0.75,53,-60.4,57.41696,3,2,5,7
32,Zacatecas,Zac,2020-05-14,77,4,172,1,22,1,52,0.5,52,0.5,54,0.5,24,1,61,0.5,12,0.1395349,0,1,20,0.5,53,0.75,54,-44.08571,45.41135,11,9,28,32
0,Nacional,Nacional,2020-05-15,78,2437,45032,290,4767,,,,,,,,,,,,,,,,,,,,,-43.04673,52.03041,,,,
1,Aguascalientes,Ags,2020-05-15,78,36,443,2,18,1,57,0.5,53,1,64,0.5,49,1,54,0,0,0.1395349,0,1,38,0.3,54,0.75,47,-39.91429,48.99651,23,14,21,16
2,Baja California,BC,2020-05-15,78,184,3040,23,518,1,57,0.5,53,1,61,0,0,1,54,0.5,50,0.1395349,0,0.5,29,0.3,51,0.75,47,-39.45714,44.84701,24,13,31,27
3,Baja California Sur,BCS,2020-05-15,78,19,439,1,26,1,57,0.5,53,1,59,0,0,1,54,0.5,45,0.5,63,1,14,0.3,54,0.75,47,-56.57143,49.73515,5,3,18,18
4,Campeche,Camp,2020-05-15,78,27,280,2,35,1,57,0.5,47,1,65,0,0,0.5,54,0.5,60,0.5,58,1,26,0.5,53,0.75,47,-48.6,49.20089,7,5,20,17
5,Coahuila,Coah,2020-05-15,78,19,644,0,54,1,57,0.5,53,1,58,0,0,1,52,0.5,36,0.1395349,0,1,21,0.5,53,0.75,48,-39.11428,47.74372,25,17,25,29
6,Colima,Col,2020-05-15,78,4,58,0,7,1,60,0.5,60,1,60,0.5,57,1,60,0.5,43,0.1395349,0,0.5,26,0.3,55,0.75,47,-35.2,49.59458,30,21,19,9
7,Chiapas,Chis,2020-05-15,78,31,533,4,39,1,57,0.5,53,1,62,0.5,42,1,57,0,0,0.1395349,0,0.3,22,0.5,51,0.75,47,-41.37143,44.97391,19,18,30,30
8,Chihuahua,Chih,2020-05-15,78,75,874,22,183,1,54,0.5,53,1,52,0.5,27,1,41,0.5,30,0.5,57,1,32,0.5,54,0.75,53,-42.02857,53.93346,16,19,9,28
9,Ciudad de Mexico,CDMX,2020-05-15,78,792,12456,74,1197,1,57,0.5,47,1,60,0.5,42,1,54,0,0,0.1395349,0,1,37,0.3,54,0.75,62,-56.82857,48.94726,4,4,23,15
10,Durango,Dgo,2020-05-15,78,6,150,1,15,1,54,0.5,53,1,44,0.5,51,1,59,0.5,52,0.5,52,1,30,1,56,0.75,44,-37.54286,60.01207,26,25,3,10
11,Guanajuato,Gto,2020-05-15,78,39,658,2,63,1,60,0.5,53,1,60,0.5,44,1,60,0.5,36,0.1395349,0,0.5,33,0.5,48,0.75,60,-36.97143,51.01198,29,24,15,13
12,Guerrero,Gro,2020-05-15,78,47,743,19,101,1,54,0.5,53,1,53,0.5,16,1,54,0.5,43,0.5,45,0.5,29,0.5,56,0.75,53,-47.02857,50.99078,8,12,16,23
13,Hidalgo,Hgo,2020-05-15,78,68,748,16,141,1,54,0.5,53,1,53,0.5,56,1,56,0.5,44,0.1395349,0,0.5,22,0.3,60,0.75,53,-43,48.3105,13,27,24,21
14,Jalisco,Jal,2020-05-15,78,20,767,5,69,1,60,0.5,60,1,64,0.5,60,1,60,0.5,60,0.5,60,1,29,1,57,0.75,64,-37.34286,64.60384,28,16,1,2
15,Estado de Mexico,Edomex,2020-05-15,78,315,7570,20,453,1,54,0.5,53,1,61,0.5,38,1,60,0.5,39,0.1395349,0,1,38,0.3,54,0.75,61,-41.6,52.85223,17,29,10,11
16,Michoac�n,Mich,2020-05-15,78,50,768,2,81,1,53,0.5,53,1,61,0.5,32,1,61,0.5,27,0.1395349,0,1,30,0.5,61,0.75,53,-31.71428,52.66492,32,32,12,14
17,Morelos,Mor,2020-05-15,78,42,1021,3,142,1,59,0.5,53,1,59,0.5,45,1,75,0.5,36,0.1395349,0,1,35,0.5,66,0.75,53,-44.31429,55.64109,10,28,8,6
18,Nayarit,Nay,2020-05-15,78,12,287,0,26,1,54,0.5,53,1,61,0.5,60,1,70,0.5,60,0.5,60,0.5,2,0.3,70,0.75,53,-46.4,52.83838,9,8,11,5
19,Nuevo Le�n,NL,2020-05-15,78,21,776,7,49,1,54,0.5,52,1,53,0.5,69,1,79,0.5,48,0.5,57,1,41,0.5,60,0.75,63,-42.85714,60.95196,14,10,2,1
20,Oaxaca,Oax,2020-05-15,78,43,369,5,63,1,54,0.5,53,1,64,0.5,46,1,52,0.5,43,0.5,66,1,29,0.5,55,0.75,53,-42.51429,57.5321,15,15,6,8
21,Puebla,Pue,2020-05-15,78,66,1338,13,180,1,54,0.5,47,1,53,0.5,25,1,60,0.5,23,0.1395349,0,1,32,0.5,54,0.75,53,-39.97143,51.18189,22,26,14,24
22,Quer�taro,Qro,2020-05-15,78,20,361,1,31,1,61,0.5,53,1,63,0.5,29,1,67,0,0,0.1395349,0,1,29,0.3,65,0.75,53,-43.14286,48.97442,12,23,22,12
23,Quintana Roo,QRoo,2020-05-15,78,30,1257,5,234,1,54,0.5,53,1,46,0.5,43,1,40,0.5,53,0.1395349,0,1,33,0.5,79,0.75,53,-67,52.49989,1,1,13,20
24,San Luis Potos�,SLP,2020-05-15,78,36,399,0,19,1,54,0.5,54,0.5,61,0.5,32,1,54,0,0,0.1395349,0,1,25,0.5,54,0.75,61,-41.31429,44.59471,20,20,32,31
25,Sinaloa,Sin,2020-05-15,78,98,1814,8,261,1,57,0.5,53,0.5,57,0.5,53,1,57,0.5,42,0.1395349,0,0.5,24,0.5,54,0.75,57,-49.17143,46.33243,6,7,27,26
26,Sonora,Son,2020-05-15,78,70,757,3,34,1,60,0.5,53,1,60,0.5,49,1,60,0.5,56,0.5,12,0.5,42,1,54,1,60,-41.51429,59.77533,18,11,4,3
27,Tabasco,Tab,2020-05-15,78,111,2177,12,275,1,54,0.5,53,0.5,63,0.5,51,0.5,63,0.5,57,0.1395349,0,1,26,0.5,54,0.75,63,-60.42857,46.12591,2,6,28,22
28,Tamaulipas,Tamps,2020-05-15,78,26,890,3,55,1,60,0.5,53,1,63,0.5,51,1,60,0.5,59,0.1395349,0,1,32,0.3,54,1,63,-37.48571,56.5685,27,22,7,4
29,Tlaxcala,Tlax,2020-05-15,78,34,509,4,86,1,61,0.5,53,1,49,0.5,27,1,61,0.5,9,0.1395349,0,1,23,0.3,54,1,49,-33.62857,49.90778,31,31,17,25
30,Veracruz,Ver,2020-05-15,78,34,1700,27,222,1,60,0.5,53,0.5,63,0.5,46,1,61,0.5,45,0.1395349,0,0.5,40,0.3,54,0.75,63,-40.17143,46.38729,21,30,26,19
31,Yucat�n,Yuc,2020-05-15,78,53,1025,6,68,1,60,0.5,53,1,50,0.5,56,1,60,0.5,60,0.5,63,1,22,0.5,54,0.75,54,-59.8,57.64695,3,2,5,7
32,Zacatecas,Zac,2020-05-15,78,9,181,0,22,1,53,0.5,53,0.5,55,0.5,25,1,62,0.5,13,0.1395349,0,1,21,0.5,54,0.75,55,-43.45714,45.70558,11,9,29,32
0,Nacional,Nacional,2020-05-16,79,2113,47145,278,5045,,,,,,,,,,,,,,,,,,,,,-42.81152,52.22101,,,,
1,Aguascalientes,Ags,2020-05-16,79,0,443,2,20,1,58,0.5,54,1,65,0.5,50,1,55,0,0,0.1395349,0,1,39,0.3,55,0.75,48,-39.77143,49.15996,22,14,21,16
2,Baja California,BC,2020-05-16,79,128,3168,25,543,1,58,0.5,54,1,62,0,0,1,55,0.5,51,0.1395349,0,0.5,30,0.3,52,0.75,48,-39.51429,44.99978,24,13,31,27
3,Baja California Sur,BCS,2020-05-16,79,6,445,0,26,1,58,0.5,54,1,60,0,0,1,55,0.5,46,0.5,64,1,15,0.3,55,0.75,48,-56.22857,49.99294,5,3,18,18
4,Campeche,Camp,2020-05-16,79,8,288,1,36,1,58,0.5,48,1,66,0,0,0.5,55,0.5,61,0.5,59,1,27,0.5,54,0.75,48,-48.17143,49.39684,7,5,20,17
5,Coahuila,Coah,2020-05-16,79,23,667,1,55,1,58,0.5,54,1,59,0,0,1,53,0.5,37,0.1395349,0,1,22,0.5,54,0.75,49,-39.11428,47.97182,25,17,25,29
6,Colima,Col,2020-05-16,79,4,62,1,8,1,61,0.5,61,1,61,0.5,58,1,61,0.5,44,0.1395349,0,0.5,27,0.3,56,0.75,48,-35.71429,49.75208,30,21,19,10
7,Chiapas,Chis,2020-05-16,79,67,600,5,44,1,58,0.5,54,1,63,0.5,43,1,58,0,0,0.1395349,0,0.3,23,0.5,52,0.75,48,-41.2,45.12632,19,18,30,30
8,Chihuahua,Chih,2020-05-16,79,24,898,9,192,1,55,0.5,54,1,53,0.5,28,1,42,0.5,31,0.5,58,1,33,0.5,55,0.75,54,-41.88572,54.21037,16,19,9,28
9,Ciudad de Mexico,CDMX,2020-05-16,79,620,13076,89,1286,1,58,0.5,48,1,61,0.5,43,1,55,0,0,0.1395349,0,1,38,0.3,55,0.75,63,-56.28571,49.11217,4,4,23,15
10,Durango,Dgo,2020-05-16,79,6,156,1,16,1,55,0.5,54,1,45,0.5,52,1,60,0.5,53,0.5,53,1,31,1,57,0.75,45,-37.57143,60.26399,27,25,3,9
11,Guanajuato,Gto,2020-05-16,79,29,687,6,69,1,61,0.5,54,1,61,0.5,45,1,61,0.5,37,0.1395349,0,0.5,34,0.5,49,0.75,61,-37.2,51.17648,29,24,16,13
12,Guerrero,Gro,2020-05-16,79,42,785,7,108,1,55,0.5,54,1,54,0.5,17,1,55,0.5,44,0.5,46,0.5,30,0.5,57,0.75,54,-47.08571,51.23909,8,12,15,23
13,Hidalgo,Hgo,2020-05-16,79,64,812,10,151,1,55,0.5,54,1,54,0.5,57,1,57,0.5,45,0.1395349,0,0.5,23,0.3,61,0.75,54,-42.77143,48.48924,13,27,24,21
14,Jalisco,Jal,2020-05-16,79,29,796,7,76,1,61,0.5,61,1,65,0.5,61,1,61,0.5,61,0.5,61,1,30,1,58,0.75,65,-37.31429,64.78764,28,16,1,2
15,Estado de Mexico,Edomex,2020-05-16,79,322,7892,17,470,1,55,0.5,54,1,62,0.5,39,1,61,0.5,40,0.1395349,0,1,39,0.3,55,0.75,62,-41.14286,53.03375,20,29,11,11
16,Michoac�n,Mich,2020-05-16,79,92,860,6,87,1,54,0.5,54,1,62,0.5,33,1,62,0.5,28,0.1395349,0,1,31,0.5,62,0.75,54,-32.11428,52.88845,32,32,12,14
17,Morelos,Mor,2020-05-16,79,10,1031,2,144,1,60,0.5,54,1,60,0.5,46,1,76,0.5,37,0.1395349,0,1,36,0.5,67,0.75,54,-44.11428,55.81286,10,28,8,6
18,Nayarit,Nay,2020-05-16,79,20,307,3,29,1,55,0.5,54,1,62,0.5,61,1,71,0.5,61,0.5,61,0.5,3,0.3,71,0.75,54,-46.17143,53.12458,9,8,10,5
19,Nuevo Le�n,NL,2020-05-16,79,15,791,0,49,1,55,0.5,53,1,54,0.5,70,1,80,0.5,49,0.5,58,1,42,0.5,61,0.75,64,-42.62857,61.11225,14,10,2,1
